Date,Close,High,Low,Open,Volume
2024-08-27,190.78887939453125,193.10655226503502,190.06825454711358,192.8046735013973,2504500
2024-08-28,190.28250122070312,191.090765444675,188.9483860431116,190.39936854530168,3910200
2024-08-29,190.06825256347656,191.29526282760276,188.7730981767084,190.86678399626746,4538300
2024-08-30,191.16867065429688,191.35369696266847,189.08471750057126,190.1364342593436,3820800
2024-09-03,192.51254272460938,194.71334844913554,190.96418805745384,191.0031339278077,4872400
2024-09-04,191.850341796875,194.6451871699232,191.29527771066998,193.47660304475903,4214300
2024-09-05,187.80902099609375,191.96719438363954,187.12735688153623,191.80164844575864,5902800
2024-09-06,188.3348846435547,189.6398015900194,187.77982056248808,188.40305848919607,4312600
2024-09-09,191.2758026123047,191.46082893252193,188.86075741485942,189.863780757881,3606900
2024-09-10,194.12904357910156,194.2458960326785,187.85770434499042,190.98362635147294,6333300
2024-09-11,189.4937286376953,192.5027986750213,188.35437245441165,192.5027986750213,4909300
2024-09-12,188.93865966796875,189.96116335252597,186.26068161083364,189.67875007264144,4165200
2024-09-13,189.12367248535156,189.49371023169448,186.78651925043863,188.78283299510488,2718100
2024-09-16,190.60386657714844,191.02261269055484,189.36713831985406,190.69152078824757,3235700
2024-09-17,188.38357543945312,190.94470095541783,186.7962749579499,189.69822511977026,3534100
2024-09-18,187.88693237304688,190.45779056995397,186.75730903492436,188.0719586786729,3236800
2024-09-19,188.5491180419922,189.07498384845775,186.9326044726341,188.3640917345011,3929300
2024-09-20,188.40304565429688,188.74388514095565,187.09814365589247,187.94535370782972,11661200
2024-09-23,188.7536163330078,189.21130827569255,187.16630109096656,188.6270162631528,3178000
2024-09-24,188.4420166015625,190.0975059180532,186.57230269996563,187.89668523765906,4286500
2024-09-25,186.2509307861328,189.47425498281706,185.95879961772525,188.91917604451424,5589300
2024-09-26,186.87416076660156,187.81875779540218,184.65387482610373,185.1213143940133,6215700
2024-09-27,189.6884765625,190.99339348385783,185.2868652906971,187.55584477092825,4891900
2024-09-30,192.30801391601562,192.4443467353149,189.27946391807322,189.74690346352463,4550200
2024-10-01,191.80165100097656,193.75900402581723,191.2757852061956,192.47356751338685,3924600
2024-10-02,191.6653289794922,191.84060768152315,189.35738872193454,190.53570559141173,2946900
2024-10-03,190.33119201660156,191.8892942098526,189.6397951269797,191.7140006550091,3453800
2024-10-04,189.2015838623047,190.51623362212413,187.99406868177743,189.9903826336953,4749700
2024-10-07,188.53939819335938,189.98063316530968,187.7895601597948,189.32818209787837,5033800
2024-10-08,187.95509338378906,189.89298094892578,187.21500301246658,189.25026267797625,4419000
2024-10-09,189.6495361328125,189.7858689662179,186.92286460553996,187.79930269957276,4478900
2024-10-10,189.25999450683594,189.71768643199647,188.21801059150715,189.4450059398654,3562500
2024-10-11,189.1042022705078,190.12670593695773,188.51017746307798,189.8929861431747,2973000
2024-10-14,190.5259552001953,191.19788659984027,188.58808245768984,189.15289414349047,3623900
2024-10-15,188.3271942138672,192.63635852650648,187.6989794272121,191.1443427915174,6553500
2024-10-16,186.95298767089844,187.52229471002377,185.25483209389367,186.9431622192366,5576000
2024-10-17,185.0977783203125,188.09160524111192,184.98980320338447,187.03148999613353,4419000
2024-10-18,185.3824462890625,186.19716496622047,184.6953386630928,185.49042141441652,5607900
2024-10-21,183.1051483154297,185.89286549857505,182.46712304951615,185.2352043078854,4496500
2024-10-22,185.28427124023438,185.61802204939613,182.80085847427497,182.88921264665953,4210400
2024-10-23,184.4204864501953,185.78489116034172,184.0474787669911,185.22537963553543,4266700
2024-10-24,186.1578826904297,186.96279084851025,184.70513879432426,184.96034590458726,6741800
2024-10-25,184.3910369873047,186.38365645941292,183.72355035360226,186.1873271697333,4017400
2024-10-28,186.1873321533203,186.63886856271878,184.06711655955587,184.62661311221714,5383700
2024-10-29,185.96157836914062,187.6400980453349,185.0487100205216,186.98243682069239,6131500
2024-10-30,197.78968811035156,198.62404266174735,185.07814539361297,188.0916082875216,10396400
2024-10-31,200.1160430908203,203.5025286356366,197.7111590636981,198.25103465619213,8829300
2024-11-01,199.8019561767578,200.96022117975755,198.59460884800896,200.60684940331606,4493900
2024-11-04,196.77867126464844,200.4792570225154,196.5332746092057,200.0375310604599,3531800
2024-11-05,197.96636962890625,198.69274907311143,194.69769957453852,196.79829420743215,5109300
2024-11-06,197.49522399902344,202.35407474910102,197.15167767036885,202.00070296848685,7194800
2024-11-07,196.8179168701172,198.5946011351669,195.5516767907757,198.23140392098736,4520200
2024-11-08,195.82652282714844,198.17251415563896,195.8068869017464,197.45596014560064,4596900
2024-11-11,171.2181396484375,175.2819224609513,169.51999906191833,175.2819224609513,20760300
2024-11-12,167.93963623046875,173.37763400744234,167.88074343497735,172.76904017244695,10557000
2024-11-13,167.21328735351562,169.46111413174927,166.52616473460503,168.5089739084485,8483500
2024-11-14,166.50653076171875,168.4598784044568,165.48567236525102,166.86971299120833,8442500
2024-11-15,161.9519805908203,166.5065418737757,161.68694801165088,166.5065418737757,11265400
2024-11-18,163.2182159423828,163.66975236113498,161.7654719922707,162.5703652024516,8341400
2024-11-19,163.5028839111328,164.02312360059713,160.7936953630156,162.2268183608567,5246000
2024-11-20,164.67095947265625,164.8182064465321,162.59981118717914,163.83661986531683,7135600
2024-11-21,168.56787109375,169.28444013178583,163.8464417069777,165.4856896140015,6847700
2024-11-22,173.69174194335938,175.5665759016047,170.3052712455682,171.12980037622955,11328600
2024-11-25,173.79971313476562,176.87208384663808,173.495423698987,173.76045626278415,12465000
2024-11-26,177.80458068847656,178.30518441899954,173.41688776917584,173.82915230804562,6947500
2024-11-27,179.70887756347656,180.84752162073175,177.5592005006067,177.80459715202431,5271500
2024-11-29,179.56163024902344,180.16039867647183,179.13955519873213,179.76777002606954,2710700
2024-12-02,178.42300415039062,179.33587251783607,175.5665834908855,178.92360793468427,3936600
2024-12-03,178.157958984375,180.13094255962403,178.13832305956726,178.92359529583416,4107600
2024-12-04,173.21078491210938,177.12730601600114,172.67090926508246,176.78375967903744,6125500
2024-12-05,172.9261016845703,173.4659772856581,170.3347137771711,171.75801128707732,5444200
2024-12-06,172.94573974609375,173.48561535385133,170.95312021204316,172.75923590179363,4839600
2024-12-09,173.31874084472656,174.85001343554575,171.16906394691435,172.3567752609992,4394500
2024-12-10,172.435302734375,173.6622858883833,170.62918712635195,172.29788122023893,4089600
2024-12-11,171.15924072265625,172.75923158076753,170.63900105305356,172.7199747092863,9492200
2024-12-12,170.00099182128906,172.67090866842975,168.82309085409722,171.6893220327993,4999500
2024-12-13,170.17767333984375,171.69913564847164,169.21572261311704,170.05988773431665,5471600
2024-12-16,168.46971130371094,170.14821598571876,167.38996006313894,168.50896817708505,8157900
2024-12-17,172.15066528320312,173.25003749879065,167.07586428241868,167.4390465369632,7664700
2024-12-18,169.83412170410156,173.25003895832796,169.63780737506755,172.78869204729523,5471600
2024-12-19,168.36172485351562,170.67826965013873,167.20344496629323,169.74575046973104,6110500
2024-12-20,172.34698486328125,173.5445217679683,167.51758036898985,168.62676309251336,18950900
2024-12-23,175.105224609375,175.36043172116646,171.41446456171434,172.06230030361914,6945600
2024-12-24,176.68557739257812,176.8524453072214,174.5653468691899,175.12485838695432,2692800
2024-12-26,175.9003143310547,177.02914789880643,175.34081776195458,175.7236359338092,2759300
2024-12-27,174.7322235107422,176.3518503710921,174.02547996764818,174.64388431231112,2745400
2024-12-30,172.95555114746094,174.0745592414414,172.278254015716,173.76045932658462,3405700
2024-12-31,174.4279327392578,174.56535426171428,172.68070982038748,173.10279983938972,3326400
2025-01-02,176.13589477539062,176.46963061121284,174.62424308495923,175.37025845658803,4092000
2025-01-03,177.88311767578125,178.22667896305376,175.50767999692698,176.35184503799275,4380200
2025-01-06,176.78375244140625,178.6291250622975,175.95920831523904,177.45122413925944,6302100
2025-01-07,176.2242431640625,178.81563121930506,175.10523502606736,176.32240781634155,5905200
2025-01-08,175.2132110595703,175.939590547856,172.9359229197491,175.90031869561184,4488500
2025-01-10,171.9445343017578,174.27088990478305,170.1384184329296,173.60341816197325,5372200
2025-01-13,173.48561096191406,174.7027686891479,171.12979427256298,171.93470242699232,4734100
2025-01-14,172.31753540039062,173.52488275805516,170.88441233443749,173.35801482877008,4779100
2025-01-15,169.78097534179688,172.8624980621409,167.17505308762526,171.93110310654802,8048700
2025-01-16,172.1094512939453,172.3670801878947,168.95857734942498,169.88005421729042,5236000
2025-01-17,169.98904418945312,172.39680084630032,169.70170633545112,171.2969643722474,7852500
2025-01-21,171.02943420410156,174.05150879084852,169.65216285067476,170.5835578169902,7548500
2025-01-22,167.65065002441406,169.30535619233973,166.52108949161772,168.74058348547453,9465000
2025-01-23,169.10719299316406,169.12701408884598,166.93724414751057,168.89912440523534,7116200
2025-01-24,168.74058532714844,169.5431658303862,167.7001970337022,167.76956330882948,5584900
2025-01-27,175.28013610839844,175.8251028302659,171.00960482087763,171.07897109414515,6985200
2025-01-28,173.20928955078125,175.53777701325322,172.13917712881965,175.18107287259934,5603700
2025-01-29,173.65516662597656,175.29996989870568,172.70396565989068,172.90213126790303,3748300
2025-01-30,174.0415802001953,174.50727765530254,172.38687407805355,174.3982843122122,5209200
2025-01-31,182.21604919433594,190.01399506395944,181.98815950322842,185.5849249749802,11928300
2025-02-03,188.39891052246094,189.90499630052113,180.48206853859304,181.50263574424096,9830000
2025-02-04,188.2106475830078,189.3996563029597,185.33720858320189,185.91189940697632,7377800
2025-02-05,189.99417114257812,191.60925029078317,188.18092639117975,188.77543831982612,6449600
2025-02-06,191.2030029296875,192.70908874365858,188.81506732129296,190.1427935072219,4586400
2025-02-07,188.85470581054688,192.084848957542,188.6961672818552,191.39126179334872,3805900
2025-02-10,188.59707641601562,189.7068309948158,187.35852251218176,189.7068309948158,3685700
2025-02-11,190.0734405517578,190.1725157938964,186.5361232998566,188.06203019564134,3977000
2025-02-12,191.23272705078125,192.59017732179692,188.64662583667902,188.75561918742918,4525000
2025-02-13,191.67860412597656,192.50100575383047,189.67709673191123,192.50100575383047,4108900
2025-02-14,191.10391235351562,193.39275759720485,191.01474009912772,192.1740247633703,3976900
2025-02-18,194.4529571533203,195.21591056886538,188.9240508757686,190.24187400477706,6065500
2025-02-19,195.5428924560547,196.2959277715918,194.21515120733156,194.9880076182703,4888700
2025-02-20,199.0405731201172,199.51617358996145,195.02765541319877,196.18694006291898,5067000
2025-02-21,200.22958374023438,202.11217966043884,198.18844928889976,198.4857052550022,5889400
2025-02-24,202.2112579345703,203.61825329634476,199.43689428190189,199.98186100066872,6305000
2025-02-25,202.2707061767578,204.12357790219872,200.4971037121734,203.30117632976123,7746800
2025-02-26,201.15106201171875,201.96356065014632,199.5855280237534,201.72575285178704,4766700
2025-02-27,203.1426544189453,204.90635390852444,200.3980148280119,201.20059531136283,5696900
2025-02-28,207.11593627929688,207.68072411516283,202.53824590045141,203.24173604936573,13136400
2025-03-03,209.5435028076172,210.35600143876937,206.9970438022381,208.05723809908005,7016400
2025-03-04,205.85755920410156,213.68522884885184,205.7683869527283,212.50612312825194,7554000
2025-03-05,209.6029510498047,210.23709005423842,204.1136867100877,205.1738961263648,5752800
2025-03-06,208.8201904296875,210.03892325081398,206.59079337883674,209.51377759947223,4346000
2025-03-07,212.3277587890625,213.0213610462872,207.08620550311886,209.17688502468332,6806100
2025-03-10,214.6760711669922,216.65775738076877,207.28437493721654,208.06714945833522,8604000
2025-03-11,211.63417053222656,214.67606605509116,210.46498295109092,214.67606605509116,7144500
2025-03-12,210.11819458007812,211.91161825066447,207.39337593560202,210.05874641052202,6139800
2025-03-13,209.6128692626953,211.84226632739626,208.75082545004577,210.05874565182222,5559500
2025-03-14,209.8308563232422,210.87124464570212,206.38271130485688,207.85907302865746,4511600
2025-03-17,212.50611877441406,213.52668594784137,207.60144850151346,210.27672182136234,5075400
2025-03-18,211.8917999267578,213.20960792597464,210.3262660370478,212.50611780179716,5088200
2025-03-19,210.30645751953125,212.53585459571002,208.84991688690246,212.07015710804959,5412900
2025-03-20,210.0191192626953,211.465741784936,209.1768965434384,211.0594924676913,5836100
2025-03-21,208.0869598388672,210.93068989678844,206.8285999522136,209.7912112283105,16657700
2025-03-24,207.25465393066406,209.08771975324947,205.59994773188097,207.47264062694123,7393800
2025-03-25,199.49635314941406,207.3438289634249,197.55430907171427,207.30420189041865,10089100
2025-03-26,199.45672607421875,201.26005271777734,194.690773014519,201.26005271777734,6742900
2025-03-27,200.8637237548828,201.81492470830983,199.4567283019332,200.17013657653675,4995300
2025-03-28,203.41017150878906,204.13349785098117,199.7440550957258,200.8736156147575,6478100
2025-03-31,207.60145568847656,208.87963666675338,202.55805269404078,202.55805269404078,11093700
2025-04-01,204.38121032714844,210.20735747010184,203.71734726490146,208.59229349919815,7853200
2025-04-02,203.31109619140625,205.3225064559191,198.50550115408296,205.3225064559191,9262800
2025-04-03,199.79360961914062,208.7607430363596,199.39727841181002,208.37431481753902,7593100
2025-04-04,185.24803161621094,198.16861891722507,184.4652571048111,198.16861891722507,13505200
2025-04-07,184.84178161621094,186.476666668437,174.66581884015517,179.37232352154828,12581100
2025-04-08,174.0614013671875,186.6649265049211,170.7420861336348,185.8821671271775,12517100
2025-04-09,178.19322204589844,178.9462724889635,162.88469895388297,166.75889915934494,18977800
2025-04-10,172.60487365722656,176.37008064997187,163.45939561865936,176.12236986254212,13970000
2025-04-11,173.4470977783203,175.34951482680668,167.77947370677967,172.2184468199145,9047700
2025-04-14,177.4600067138672,178.540022073154,174.58655262884804,175.8152035257941,7164400
2025-04-15,176.8000030517578,180.5,176.30999755859375,177.6999969482422,8078500
2025-04-16,171.67999267578125,176.85000610351562,169.75,176.52999877929688,9459300
2025-04-17,172.99000549316406,175.1999969482422,171.91000366210938,172.57000732421875,8998100
2025-04-21,170.16000366210938,174.1699981689453,168.5399932861328,173.47000122070312,7364600
2025-04-22,173.77999877929688,174.66000366210938,170.91000366210938,171.0800018310547,6191900
2025-04-23,177.0500030517578,178.14999389648438,174.39999389648438,175.0,7119700
2025-04-24,180.3699951171875,181.49000549316406,176.11000061035156,177.61000061035156,8789400
2025-04-25,186.05999755859375,188.6999969482422,179.99000549316406,187.1199951171875,10482100
2025-04-28,192.33999633789062,193.1199951171875,187.63999938964844,188.0,10408000
2025-04-29,193.50999450683594,195.5399932861328,190.5800018310547,192.58999633789062,6671400
2025-04-30,195.10000610351562,195.77999877929688,191.00999450683594,194.49000549316406,8400700
2025-05-01,193.33999633789062,195.82000732421875,189.8000030517578,192.8800048828125,5817300
