ticker,date,sentiment
MMM,2024-01-08,0.1084063829787234
MMM,2024-01-22,0.1084063829787234
MMM,2024-01-29,0.1084063829787234
MMM,2024-02-05,0.1084063829787234
MMM,2024-02-12,0.1084063829787234
MMM,2024-02-26,0.1084063829787234
MMM,2024-03-04,0.1084063829787234
MMM,2024-03-11,0.1084063829787234
MMM,2024-03-18,0.1084063829787234
MMM,2024-03-25,0.1084063829787234
MMM,2024-04-01,0.1084063829787234
MMM,2024-04-08,0.1084063829787234
MMM,2024-04-15,0.1084063829787234
MMM,2024-04-22,0.1084063829787234
MMM,2024-04-29,0.1084063829787234
MMM,2024-05-06,0.1084063829787234
MMM,2024-05-13,0.1084063829787234
MMM,2024-05-20,0.1084063829787234
MMM,2024-06-03,0.1084063829787234
MMM,2024-06-10,0.1084063829787234
MMM,2024-06-17,0.1084063829787234
MMM,2024-06-24,0.1084063829787234
MMM,2024-07-01,0.1084063829787234
MMM,2024-07-08,0.1084063829787234
MMM,2024-07-15,0.1084063829787234
MMM,2024-07-22,0.1084063829787234
MMM,2024-07-29,0.1084063829787234
MMM,2024-08-05,0.1084063829787234
MMM,2024-08-12,0.1084063829787234
MMM,2024-08-19,0.1084063829787234
MMM,2024-08-26,0.1084063829787234
MMM,2024-09-09,0.1084063829787234
MMM,2024-09-16,0.1084063829787234
MMM,2024-09-23,0.1084063829787234
MMM,2024-09-30,0.1084063829787234
MMM,2024-10-07,0.1084063829787234
MMM,2024-10-14,0.1084063829787234
MMM,2024-10-21,0.1084063829787234
MMM,2024-10-28,0.1084063829787234
MMM,2024-11-04,0.1084063829787234
MMM,2024-11-11,0.1084063829787234
MMM,2024-11-18,0.1084063829787234
MMM,2024-11-25,0.1084063829787234
MMM,2024-12-02,0.1084063829787234
MMM,2024-12-09,0.1084063829787234
MMM,2024-12-16,0.1084063829787234
MMM,2024-12-23,0.1084063829787234
MMM,2024-12-30,0.1084063829787234
AOS,2024-01-08,-0.013347619047619
AOS,2024-01-22,-0.013347619047619
AOS,2024-01-29,-0.013347619047619
AOS,2024-02-05,-0.013347619047619
AOS,2024-02-12,-0.013347619047619
AOS,2024-02-26,-0.013347619047619
AOS,2024-03-04,-0.013347619047619
AOS,2024-03-11,-0.013347619047619
AOS,2024-03-18,-0.013347619047619
AOS,2024-03-25,-0.013347619047619
AOS,2024-04-01,-0.013347619047619
AOS,2024-04-08,-0.013347619047619
AOS,2024-04-15,-0.013347619047619
AOS,2024-04-22,-0.013347619047619
AOS,2024-04-29,-0.0124577777777777
AOS,2024-05-06,-0.0130372093023255
AOS,2024-05-13,0.0192755555555555
AOS,2024-05-20,0.0034651162790697
AOS,2024-06-03,-0.0083325581395348
AOS,2024-06-10,0.0014953488372092
AOS,2024-06-17,0.0014953488372092
AOS,2024-06-24,-0.013347619047619
AOS,2024-07-01,0.0108340909090909
AOS,2024-07-08,0.0024422222222222
AOS,2024-07-15,0.0033863636363636
AOS,2024-07-22,0.0099404255319148
AOS,2024-07-29,-0.0226533333333333
AOS,2024-08-05,-0.006153488372093
AOS,2024-08-12,-0.013347619047619
AOS,2024-08-19,-0.0148325581395348
AOS,2024-08-26,-0.0144954545454545
AOS,2024-09-09,-0.013347619047619
AOS,2024-09-16,-0.013347619047619
AOS,2024-09-23,-0.013347619047619
AOS,2024-09-30,-0.013347619047619
AOS,2024-10-07,-0.0060136363636363
AOS,2024-10-14,-0.01044
AOS,2024-10-21,-0.0124577777777777
AOS,2024-10-28,-0.0105086956521739
AOS,2024-11-04,-0.0130372093023255
AOS,2024-11-11,-0.0130372093023255
AOS,2024-11-18,-0.0130372093023255
AOS,2024-11-25,-0.012740909090909
AOS,2024-12-02,-0.013347619047619
AOS,2024-12-09,-0.013347619047619
AOS,2024-12-16,-0.0130372093023255
AOS,2024-12-23,-0.013347619047619
AOS,2024-12-30,0.0050627906976744
ABT,2024-01-08,0.1514987804878048
ABT,2024-01-22,0.1514987804878048
ABT,2024-01-29,0.1514987804878048
