ticker,date,sentiment
AAPL,2024-05-06,0.0424515151515151
AAPL,2024-05-13,0.0424515151515151
AAPL,2024-05-20,0.0424515151515151
AAPL,2024-06-03,0.0424515151515151
AAPL,2024-06-10,0.0424515151515151
AAPL,2024-06-17,0.0424515151515151
AAPL,2024-06-24,0.0424515151515151
AAPL,2024-07-01,0.0424515151515151
AAPL,2024-07-08,0.0424515151515151
AAPL,2024-07-15,0.0424515151515151
AAPL,2024-07-22,0.0424515151515151
AAPL,2024-07-29,0.0424515151515151
AAPL,2024-08-05,0.0424515151515151
AAPL,2024-08-12,0.0424515151515151
AAPL,2024-08-19,0.0424515151515151
AAPL,2024-08-26,0.0424515151515151
AAPL,2024-09-09,0.0424515151515151
AAPL,2024-09-16,0.0424515151515151
AAPL,2024-09-23,0.0424515151515151
AAPL,2024-09-30,0.0424515151515151
AAPL,2024-10-07,0.0424515151515151
AAPL,2024-10-14,0.0424515151515151
AAPL,2024-10-21,0.0424515151515151
AAPL,2024-10-28,0.0424515151515151
AAPL,2024-11-04,0.0424515151515151
AAPL,2024-11-11,0.0424515151515151
AAPL,2024-11-18,0.0424515151515151
AAPL,2024-11-25,0.0424515151515151
AAPL,2024-12-02,0.0424515151515151
AAPL,2024-12-09,0.0424515151515151
AAPL,2024-12-16,0.0424515151515151
AAPL,2024-12-23,0.0424515151515151
AAPL,2024-12-30,0.0424515151515151
AAPL,2025-01-06,0.0424515151515151
AAPL,2025-01-13,0.0424515151515151
AAPL,2025-01-27,0.0424515151515151
AAPL,2025-02-03,0.0424515151515151
AAPL,2025-02-10,0.0424515151515151
AAPL,2025-02-24,0.0424515151515151
AAPL,2025-03-03,0.0424515151515151
AAPL,2025-03-10,0.0424515151515151
AAPL,2025-03-17,0.0424515151515151
AAPL,2025-03-24,0.0424515151515151
AAPL,2025-03-31,0.0424515151515151
AAPL,2025-04-07,0.0424515151515151
AAPL,2025-04-14,0.0424515151515151
AAPL,2025-04-21,0.0424515151515151
AAPL,2025-04-28,0.0424515151515151
TSLA,2024-05-06,0.0062585858585858
TSLA,2024-05-13,0.0062585858585858
TSLA,2024-05-20,0.0062585858585858
TSLA,2024-06-03,0.0062585858585858
TSLA,2024-06-10,0.0062585858585858
TSLA,2024-06-17,0.0062585858585858
TSLA,2024-06-24,0.0062585858585858
TSLA,2024-07-01,0.0062585858585858
TSLA,2024-07-08,0.0062585858585858
TSLA,2024-07-15,0.0062585858585858
TSLA,2024-07-22,0.0062585858585858
TSLA,2024-07-29,0.0062585858585858
TSLA,2024-08-05,0.0062585858585858
TSLA,2024-08-12,0.0062585858585858
TSLA,2024-08-19,0.0062585858585858
TSLA,2024-08-26,0.0062585858585858
TSLA,2024-09-09,0.0062585858585858
TSLA,2024-09-16,0.0062585858585858
TSLA,2024-09-23,0.0062585858585858
TSLA,2024-09-30,0.0062585858585858
TSLA,2024-10-07,0.0062585858585858
TSLA,2024-10-14,0.0062585858585858
TSLA,2024-10-21,0.0062585858585858
TSLA,2024-10-28,0.0062585858585858
TSLA,2024-11-04,0.0062585858585858
TSLA,2024-11-11,0.0062585858585858
TSLA,2024-11-18,0.0062585858585858
TSLA,2024-11-25,0.0062585858585858
TSLA,2024-12-02,0.0062585858585858
TSLA,2024-12-09,0.0062585858585858
TSLA,2024-12-16,0.0062585858585858
TSLA,2024-12-23,0.0062585858585858
TSLA,2024-12-30,0.0062585858585858
TSLA,2025-01-06,0.0062585858585858
TSLA,2025-01-13,0.0062585858585858
TSLA,2025-01-27,0.0062585858585858
TSLA,2025-02-03,0.0062585858585858
TSLA,2025-02-10,0.0062585858585858
TSLA,2025-02-24,0.0062585858585858
TSLA,2025-03-03,0.0062585858585858
TSLA,2025-03-10,0.0062585858585858
TSLA,2025-03-17,0.0062585858585858
TSLA,2025-03-24,0.0062585858585858
TSLA,2025-03-24,0.0062585858585858
TSLA,2025-03-31,0.0062585858585858
TSLA,2025-03-31,0.0062585858585858
TSLA,2025-04-07,0.0062585858585858
TSLA,2025-04-07,0.0062585858585858
TSLA,2025-04-14,0.0062585858585858
TSLA,2025-04-14,0.0062585858585858
TSLA,2025-04-21,0.0062585858585858
TSLA,2025-04-21,0.0062585858585858
TSLA,2025-04-28,0.0062585858585858
TSLA,2025-04-28,0.0062585858585858
ABBV,2024-05-06,0.1317321428571428
ABBV,2024-05-13,0.1317321428571428
ABBV,2024-05-20,0.1317321428571428
ABBV,2024-06-03,0.1317321428571428
ABBV,2024-06-10,0.1317321428571428
ABBV,2024-06-17,0.1317321428571428
ABBV,2024-06-24,0.1317321428571428
ABBV,2024-07-01,0.1317321428571428
ABBV,2024-07-08,0.1317321428571428
ABBV,2024-07-15,0.1317321428571428
ABBV,2024-07-22,0.1317321428571428
ABBV,2024-07-29,0.1317321428571428
ABBV,2024-08-05,0.1317321428571428
ABBV,2024-08-12,0.1317321428571428
ABBV,2024-08-19,0.1317321428571428
ABBV,2024-08-26,0.1317321428571428
ABBV,2024-09-09,0.1317321428571428
ABBV,2024-09-16,0.1317321428571428
ABBV,2024-09-23,0.1317321428571428
ABBV,2024-09-30,0.1317321428571428
ABBV,2024-10-07,0.1317321428571428
ABBV,2024-10-14,0.1317321428571428
ABBV,2024-10-21,0.1317321428571428
ABBV,2024-10-28,0.1317321428571428
ABBV,2024-11-04,0.1317321428571428
ABBV,2024-11-11,0.1317321428571428
ABBV,2024-11-18,0.1317321428571428
ABBV,2024-11-25,0.1317321428571428
ABBV,2024-12-02,0.1317321428571428
ABBV,2024-12-09,0.1317321428571428
ABBV,2024-12-16,0.1317321428571428
ABBV,2024-12-23,0.1317321428571428
ABBV,2024-12-30,0.1317321428571428
ABBV,2025-01-06,0.1317321428571428
ABBV,2025-01-13,0.1317321428571428
ABBV,2025-01-27,0.1317321428571428
ABBV,2025-02-03,0.1317321428571428
ABBV,2025-02-10,0.1317321428571428
ABBV,2025-02-24,0.1317321428571428
ABBV,2025-03-03,0.1317321428571428
ABBV,2025-03-10,0.1317321428571428
ABBV,2025-03-17,0.1317321428571428
ABBV,2025-03-24,0.1317321428571428
ABBV,2025-03-31,0.1317321428571428
ABBV,2025-04-07,0.1317321428571428
ABBV,2025-04-14,0.1317321428571428
ABBV,2025-04-21,0.1397122222222222
ABBV,2025-04-28,0.1285445652173913
AOS,2024-05-06,-0.0173229166666666
AOS,2024-05-13,-0.0173229166666666
AOS,2024-05-20,-0.0173229166666666
AOS,2024-06-03,-0.0173229166666666
AOS,2024-06-10,-0.0173229166666666
AOS,2024-06-17,-0.0173229166666666
AOS,2024-06-24,-0.0173229166666666
AOS,2024-07-01,-0.0173229166666666
AOS,2024-07-08,-0.016969387755102
AOS,2024-07-15,-0.002438
AOS,2024-07-22,0.0037037735849056
AOS,2024-07-29,-0.0253
AOS,2024-08-05,-0.0109285714285714
AOS,2024-08-12,-0.0173229166666666
AOS,2024-08-19,-0.0185448979591836
AOS,2024-08-26,-0.018174
AOS,2024-09-09,-0.0173229166666666
AOS,2024-09-16,-0.0173229166666666
AOS,2024-09-23,-0.0173229166666666
AOS,2024-09-30,-0.0173229166666666
AOS,2024-10-07,-0.01071
AOS,2024-10-14,-0.0145235294117647
AOS,2024-10-21,-0.0163039215686274
AOS,2024-10-28,-0.0145057692307692
AOS,2024-11-04,-0.016969387755102
AOS,2024-11-11,-0.016969387755102
AOS,2024-11-18,-0.016969387755102
AOS,2024-11-25,-0.01663
AOS,2024-12-02,-0.0173229166666666
AOS,2024-12-09,-0.0173229166666666
AOS,2024-12-16,-0.016969387755102
AOS,2024-12-23,-0.0173229166666666
AOS,2024-12-30,-0.0010857142857142
AOS,2025-01-06,-0.0010639999999999
AOS,2025-01-13,-0.016969387755102
AOS,2025-01-27,-0.016969387755102
AOS,2025-02-03,-0.0163039215686274
AOS,2025-02-10,-0.0173229166666666
AOS,2025-02-24,-0.0173229166666666
AOS,2025-03-03,-0.0039714285714285
AOS,2025-03-10,-0.0173229166666666
AOS,2025-03-17,-0.0077117647058823
AOS,2025-03-24,-0.009812
AOS,2025-03-31,-0.0173229166666666
AOS,2025-04-07,-0.0123372549019607
AOS,2025-04-14,-0.016969387755102
AOS,2025-04-21,-0.016969387755102
AOS,2025-04-28,0.0049037735849056
GOOGL,2024-05-06,0.1332969387755102
GOOGL,2024-05-13,0.1332969387755102
GOOGL,2024-05-20,0.1332969387755102
GOOGL,2024-05-27,0.1332969387755102
GOOGL,2024-06-03,0.1332969387755102
GOOGL,2024-06-10,0.1332969387755102
GOOGL,2024-06-17,0.1332969387755102
GOOGL,2024-06-24,0.1332969387755102
GOOGL,2024-07-01,0.1332969387755102
GOOGL,2024-07-08,0.1332969387755102
GOOGL,2024-07-15,0.1332969387755102
GOOGL,2024-07-22,0.1332969387755102
GOOGL,2024-07-29,0.1332969387755102
GOOGL,2024-08-05,0.1332969387755102
AAPL,2024-05-27,0.0370717171717171
GOOGL,2024-08-12,0.1332969387755102
AAPL,2024-09-02,0.0370717171717171
GOOGL,2024-08-19,0.1332969387755102
AAPL,2025-01-20,0.0370717171717171
GOOGL,2024-08-26,0.1332969387755102
GOOGL,2024-09-02,0.1332969387755102
AAPL,2025-02-17,0.0370717171717171
AAPL,2025-02-17,0.0370717171717171
GOOGL,2024-09-09,0.1332969387755102
GOOGL,2024-09-16,0.1332969387755102
GOOGL,2024-09-23,0.1332969387755102
GOOGL,2024-09-30,0.1332969387755102
GOOGL,2024-10-07,0.1332969387755102
GOOGL,2024-10-14,0.1332969387755102
GOOGL,2024-10-21,0.1332969387755102
GOOGL,2024-10-28,0.1332969387755102
GOOGL,2024-11-04,0.1332969387755102
GOOGL,2024-11-11,0.1332969387755102
GOOGL,2024-11-18,0.1332969387755102
GOOGL,2024-11-25,0.1332969387755102
GOOGL,2024-12-02,0.1332969387755102
GOOGL,2024-12-09,0.1332969387755102
GOOGL,2024-12-16,0.1332969387755102
GOOGL,2024-12-23,0.1332969387755102
GOOGL,2024-12-30,0.1332969387755102
GOOGL,2025-01-06,0.1332969387755102
GOOGL,2025-01-13,0.1332969387755102
GOOGL,2025-01-20,0.1332969387755102
GOOGL,2025-01-27,0.1332969387755102
GOOGL,2025-02-03,0.1332969387755102
GOOGL,2025-02-10,0.1332969387755102
GOOGL,2025-02-17,0.1332969387755102
GOOGL,2025-02-24,0.1332969387755102
GOOGL,2025-03-03,0.1332969387755102
GOOGL,2025-03-10,0.1332969387755102
GOOGL,2025-03-17,0.1332969387755102
GOOGL,2025-03-24,0.1332969387755102
GOOGL,2025-03-31,0.1332969387755102
GOOGL,2025-04-07,0.1332969387755102
GOOGL,2025-04-14,0.1332969387755102
GOOGL,2025-04-21,0.1332969387755102
GOOGL,2025-04-28,0.1332969387755102
AAPL,2024-01-08,0.03681111111111111
AAPL,2024-01-22,0.03681111111111111
AAPL,2024-01-29,0.03681111111111111
AAPL,2024-02-05,0.03681111111111111
AAPL,2024-02-12,0.03681111111111111
AAPL,2024-02-26,0.03681111111111111
AAPL,2024-03-04,0.03681111111111111
AAPL,2024-03-11,0.03681111111111111
AAPL,2024-03-18,0.03681111111111111
AAPL,2024-03-25,0.03681111111111111
AAPL,2024-04-01,0.03681111111111111
AAPL,2024-04-08,0.03681111111111111
AAPL,2024-04-15,0.03681111111111111
AAPL,2024-04-22,0.03681111111111111
AAPL,2024-04-29,0.03681111111111111
MSFT,2024-05-06,0.16650909090909088
MSFT,2024-05-13,0.16650909090909088
MSFT,2024-05-20,0.16650909090909088
MSFT,2024-06-03,0.16650909090909088
MSFT,2024-06-10,0.16650909090909088
MSFT,2024-06-17,0.16650909090909088
MSFT,2024-06-24,0.16650909090909088
MSFT,2024-07-01,0.16650909090909088
MSFT,2024-07-08,0.16650909090909088
MSFT,2024-07-15,0.16650909090909088
MSFT,2024-07-22,0.16650909090909088
MSFT,2024-07-29,0.16650909090909088
MSFT,2024-08-05,0.16650909090909088
MSFT,2024-08-12,0.16650909090909088
MSFT,2024-08-19,0.16650909090909088
MSFT,2024-08-26,0.16650909090909088
MSFT,2024-09-09,0.16650909090909088
MSFT,2024-09-16,0.16650909090909088
MSFT,2024-09-23,0.16650909090909088
MSFT,2024-09-30,0.16650909090909088
MSFT,2024-10-07,0.16650909090909088
MSFT,2024-10-14,0.16650909090909088
MSFT,2024-10-21,0.16650909090909088
MSFT,2024-10-28,0.16650909090909088
MSFT,2024-11-04,0.16650909090909088
MSFT,2024-11-11,0.16650909090909088
MSFT,2024-11-18,0.16650909090909088
MSFT,2024-11-25,0.16650909090909088
MSFT,2024-12-02,0.16650909090909088
MSFT,2024-12-09,0.16650909090909088
MSFT,2024-12-16,0.16650909090909088
MSFT,2024-12-23,0.16650909090909088
MSFT,2024-12-30,0.16650909090909088
MSFT,2025-01-06,0.16650909090909088
MSFT,2025-01-13,0.16650909090909088
MSFT,2025-01-27,0.16650909090909088
MSFT,2025-02-03,0.16650909090909088
MSFT,2025-02-10,0.16650909090909088
MSFT,2025-02-24,0.16650909090909088
MSFT,2025-03-03,0.16650909090909088
MSFT,2025-03-10,0.16650909090909088
MSFT,2025-03-17,0.16650909090909088
MSFT,2025-03-24,0.16650909090909088
MSFT,2025-03-31,0.16650909090909088
MSFT,2025-04-07,0.16650909090909088
MSFT,2025-04-14,0.16650909090909088
MSFT,2025-04-21,0.16650909090909088
MSFT,2025-04-28,0.16650909090909088
NVDA,2024-05-06,0.15904646464646463
NVDA,2024-05-13,0.15904646464646463
NVDA,2024-05-20,0.15904646464646463
NVDA,2024-06-03,0.15904646464646463
NVDA,2024-06-10,0.15904646464646463
NVDA,2024-06-17,0.15904646464646463
NVDA,2024-06-24,0.15904646464646463
NVDA,2024-07-01,0.15904646464646463
NVDA,2024-07-08,0.15904646464646463
NVDA,2024-07-15,0.15904646464646463
NVDA,2024-07-22,0.15904646464646463
NVDA,2024-07-29,0.15904646464646463
NVDA,2024-08-05,0.15904646464646463
NVDA,2024-08-12,0.15904646464646463
NVDA,2024-08-19,0.15904646464646463
NVDA,2024-08-26,0.15904646464646463
NVDA,2024-09-09,0.15904646464646463
NVDA,2024-09-16,0.15904646464646463
NVDA,2024-09-23,0.15904646464646463
NVDA,2024-09-30,0.15904646464646463
NVDA,2024-10-07,0.15904646464646463
NVDA,2024-10-14,0.15904646464646463
NVDA,2024-10-21,0.15904646464646463
NVDA,2024-10-28,0.15904646464646463
NVDA,2024-11-04,0.15904646464646463
NVDA,2024-11-11,0.15904646464646463
NVDA,2024-11-18,0.15904646464646463
NVDA,2024-11-25,0.15904646464646463
NVDA,2024-12-02,0.15904646464646463
NVDA,2024-12-09,0.15904646464646463
NVDA,2024-12-16,0.15904646464646463
NVDA,2024-12-23,0.15904646464646463
NVDA,2024-12-30,0.15904646464646463
NVDA,2025-01-06,0.15904646464646463
NVDA,2025-01-13,0.15904646464646463
NVDA,2025-01-27,0.15904646464646463
NVDA,2025-02-03,0.15904646464646463
NVDA,2025-02-10,0.15904646464646463
NVDA,2025-02-24,0.15904646464646463
NVDA,2025-03-03,0.15904646464646463
NVDA,2025-03-10,0.15904646464646463
NVDA,2025-03-17,0.15904646464646463
NVDA,2025-03-24,0.15904646464646463
NVDA,2025-03-31,0.15904646464646463
NVDA,2025-04-07,0.15904646464646463
NVDA,2025-04-14,0.15904646464646463
NVDA,2025-04-21,0.15904646464646463
NVDA,2025-04-28,0.15904646464646463
JPM,2024-05-06,0.10223111111111115
JPM,2024-05-13,0.10223111111111115
JPM,2024-05-20,0.10223111111111115
JPM,2024-06-03,0.10223111111111115
JPM,2024-06-10,0.10223111111111115
JPM,2024-06-17,0.10223111111111115
JPM,2024-06-24,0.10223111111111115
JPM,2024-07-01,0.10223111111111115
JPM,2024-07-08,0.10223111111111115
JPM,2024-07-15,0.10223111111111115
JPM,2024-07-22,0.10223111111111115
JPM,2024-07-29,0.10223111111111115
JPM,2024-08-05,0.10223111111111115
JPM,2024-08-12,0.10223111111111115
JPM,2024-08-19,0.10223111111111115
JPM,2024-08-26,0.10223111111111115
JPM,2024-09-09,0.10223111111111115
JPM,2024-09-16,0.10223111111111115
JPM,2024-09-23,0.10223111111111115
JPM,2024-09-30,0.10223111111111115
JPM,2024-10-07,0.10223111111111115
JPM,2024-10-14,0.10223111111111115
JPM,2024-10-21,0.10223111111111115
JPM,2024-10-28,0.10223111111111115
JPM,2024-11-04,0.10223111111111115
JPM,2024-11-11,0.10223111111111115
JPM,2024-11-18,0.10223111111111115
JPM,2024-11-25,0.10223111111111115
JPM,2024-12-02,0.10223111111111115
JPM,2024-12-09,0.10223111111111115
JPM,2024-12-16,0.10223111111111115
JPM,2024-12-23,0.10223111111111115
JPM,2024-12-30,0.10223111111111115
JPM,2025-01-06,0.10223111111111115
JPM,2025-01-13,0.10223111111111115
JPM,2025-01-27,0.10223111111111115
JPM,2025-02-03,0.10223111111111115
JPM,2025-02-10,0.10223111111111115
JPM,2025-02-24,0.10223111111111115
JPM,2025-03-03,0.10223111111111115
JPM,2025-03-10,0.10223111111111115
JPM,2025-03-17,0.10223111111111115
JPM,2025-03-24,0.10223111111111115
JPM,2025-03-31,0.10223111111111115
JPM,2025-04-07,0.10223111111111115
JPM,2025-04-14,0.10223111111111115
JPM,2025-04-21,0.10223111111111115
JPM,2025-04-28,0.0981154639175258
